track_id,artist_id,audio_path,text,split,y_genre,y_tags,y_valence,y_arousal,duration_s
fma_000424,brian_joseph_davis,data/raw/fma/fma_small/000/000424.mp3,The Ambient Honky by Brian Joseph Davis. genre: Experimental.,train,1,[],,,30.0
fma_000459,cave,data/raw/fma/fma_small/000/000459.mp3,Machines and Muscles by CAVE. genre: Rock.,val,7,[],,,30.0
fma_000534,charles_manson,data/raw/fma/fma_small/000/000534.mp3,I Can See You by Charles Manson. genre: Folk.,train,2,[],,,30.0
fma_000540,charles_manson,data/raw/fma/fma_small/000/000540.mp3,The Black Pirate by Charles Manson. genre: Folk.,train,2,[],,,30.0
fma_000546,charles_manson,data/raw/fma/fma_small/000/000546.mp3,If You Have No One by Charles Manson. genre: Folk.,train,2,[],,,30.0
fma_000574,clockcleaner,data/raw/fma/fma_small/000/000574.mp3,Caliente Queen by Clockcleaner. genre: Rock.,train,7,[],,,30.0
fma_000602,dora_bleu,data/raw/fma/fma_small/000/000602.mp3,Disappearing by Dora Bleu. genre: Folk.,val,2,[],,,30.0
fma_000615,ekg,data/raw/fma/fma_small/000/000615.mp3,"Immaterial, side A by EKG. genre: Experimental.",train,1,[],,,30.0
fma_000620,ed_askew,data/raw/fma/fma_small/000/000620.mp3,Arabesque by Ed Askew. genre: Folk.,train,2,[],,,30.0
fma_000621,ed_askew,data/raw/fma/fma_small/000/000621.mp3,Blue Eyed Baby by Ed Askew. genre: Folk.,train,2,[],,,30.0
fma_000625,ed_askew,data/raw/fma/fma_small/000/000625.mp3,Climbing To The Top by Ed Askew. genre: Folk.,train,2,[],,,30.0
fma_000666,explode_into_colors,data/raw/fma/fma_small/000/000666.mp3,Heat by Explode Into Colors. genre: International.,train,5,[],,,30.0
fma_000667,explode_into_colors,data/raw/fma/fma_small/000/000667.mp3,Sharpen The Knife by Explode Into Colors. genre: International.,train,5,[],,,30.0
fma_000676,fanatic,data/raw/fma/fma_small/000/000676.mp3,The Tension by Fanatic. genre: Hip-Hop.,train,3,[],,,30.0
fma_000690,flying_luttenbachers,data/raw/fma/fma_small/000/000690.mp3,Cataclysm by Flying Luttenbachers. genre: Rock.,val,7,[],,,30.0
fma_000694,food_for_animals,data/raw/fma/fma_small/000/000694.mp3,Planet Say (featuring Faust) by Food For Animals. genre: Hip-Hop.,train,3,[],,,30.0
fma_000695,food_for_animals,data/raw/fma/fma_small/000/000695.mp3,Elephants by Food For Animals. genre: Hip-Hop.,train,3,[],,,30.0
fma_000704,f_sforo,data/raw/fma/fma_small/000/000704.mp3,Mano De Dios by Fósforo. genre: International.,test,5,[],,,30.0
fma_000705,f_sforo,data/raw/fma/fma_small/000/000705.mp3,Tio Cocodrilo by Fósforo. genre: International.,test,5,[],,,30.0
fma_000706,f_sforo,data/raw/fma/fma_small/000/000706.mp3,Esto Es Califas by Fósforo. genre: International.,test,5,[],,,30.0
fma_000707,f_sforo,data/raw/fma/fma_small/000/000707.mp3,Cochabamba by Fósforo. genre: International.,test,5,[],,,30.0
fma_000708,f_sforo,data/raw/fma/fma_small/000/000708.mp3,Desconocido by Fósforo. genre: International.,test,5,[],,,30.0
fma_000709,f_sforo,data/raw/fma/fma_small/000/000709.mp3,Cumbia De Obama by Fósforo. genre: International.,test,5,[],,,30.0
fma_000714,fursaxa,data/raw/fma/fma_small/000/000714.mp3,Circle Moon by Fursaxa. genre: Folk.,train,2,[],,,30.0
fma_000715,fursaxa,data/raw/fma/fma_small/000/000715.mp3,Kokopelli by Fursaxa. genre: Folk.,train,2,[],,,30.0
fma_000716,fursaxa,data/raw/fma/fma_small/000/000716.mp3,Saxalainen by Fursaxa. genre: Folk.,train,2,[],,,30.0
fma_000718,fursaxa,data/raw/fma/fma_small/000/000718.mp3,Song Of The Spindle Berry by Fursaxa. genre: Folk.,train,2,[],,,30.0
fma_000777,glove_compartment,data/raw/fma/fma_small/000/000777.mp3,Relaxing by Glove Compartment. genre: Rock.,train,7,[],,,30.0
fma_000814,hall_of_fame,data/raw/fma/fma_small/000/000814.mp3,Motion Passings by Hall Of Fame. genre: Folk.,train,2,[],,,30.0
fma_000821,hecuba,data/raw/fma/fma_small/000/000821.mp3,Sir by Hecuba. genre: Pop.,train,6,[],,,30.0
fma_000822,hecuba,data/raw/fma/fma_small/000/000822.mp3,Tom & Jerry by Hecuba. genre: Pop.,train,6,[],,,30.0
fma_000825,here_comes_a_big_black_cloud,data/raw/fma/fma_small/000/000825.mp3,Death March by Here Comes A Big Black Cloud!!. genre: Rock.,train,7,[],,,30.0
fma_000853,hutzl_ukranian_ensemble,data/raw/fma/fma_small/000/000853.mp3,Welsinsni Melodyi by Hutzl Ukranian Ensemble. genre: International.,train,5,[],,,30.0
fma_000890,ilyas_ahmed,data/raw/fma/fma_small/000/000890.mp3,Softly Tomorrow by Ilyas Ahmed. genre: Folk.,test,2,[],,,30.0
fma_000892,ilyas_ahmed,data/raw/fma/fma_small/000/000892.mp3,Phantom Sky by Ilyas Ahmed. genre: Folk.,test,2,[],,,30.0
fma_000897,infinite_body,data/raw/fma/fma_small/000/000897.mp3,02 by Infinite Body. genre: Experimental.,train,1,[],,,30.0
fma_000993,jad_fair_and_jason_willett,data/raw/fma/fma_small/000/000993.mp3,Or So I've Been Told by Jad Fair and Jason Willett. genre: Rock.,val,7,[],,,30.0
fma_000995,kevin_shields,data/raw/fma/fma_small/000/000995.mp3,No Good Deed Goes Unpunished by Kevin Shields. genre: Experimental.,train,1,[],,,30.0
fma_000997,kevin_shields,data/raw/fma/fma_small/000/000997.mp3,Nothing's Ever Ending by Kevin Shields. genre: Experimental.,train,1,[],,,30.0
fma_000998,kevin_shields,data/raw/fma/fma_small/000/000998.mp3,Apparently by Kevin Shields. genre: Experimental.,train,1,[],,,30.0
fma_001039,lightning_bolt,data/raw/fma/fma_small/001/001039.mp3,13 Monsters by Lightning Bolt. genre: Rock.,train,7,[],,,30.0
fma_001040,lightning_bolt,data/raw/fma/fma_small/001/001040.mp3,Dracula Mountain by Lightning Bolt. genre: Rock.,train,7,[],,,30.0
fma_001066,lucky_dragons,data/raw/fma/fma_small/001/001066.mp3,Helicopter de Cristal by Lucky Dragons. genre: Experimental.,test,1,[],,,30.0
fma_001069,lucky_dragons,data/raw/fma/fma_small/001/001069.mp3,Un Lagrima en la Discoteca by Lucky Dragons. genre: Experimental.,test,1,[],,,30.0
fma_001073,lucky_dragons,data/raw/fma/fma_small/001/001073.mp3,Onda Tocadisco by Lucky Dragons. genre: Experimental.,test,1,[],,,30.0
fma_001075,lucky_dragons,data/raw/fma/fma_small/001/001075.mp3,Painful Corazon by Lucky Dragons. genre: Experimental.,test,1,[],,,30.0
fma_001082,m_nguyen_van_minh_con,data/raw/fma/fma_small/001/001082.mp3,Nam Nhi-tu by M. Nguyen Van Minh-Con. genre: International.,train,5,[],,,30.0
fma_001083,magic_lantern,data/raw/fma/fma_small/001/001083.mp3,Feasting on Energy by Magic Lantern. genre: Experimental.,train,1,[],,,30.0
fma_001087,mahjongg,data/raw/fma/fma_small/001/001087.mp3,Tell The Police The Truth by Mahjongg. genre: Rock.,val,7,[],,,30.0
fma_001102,mary_halvorson_and_weasel_walter,data/raw/fma/fma_small/001/001102.mp3,Rare Vodka from the Fourteenth Century by Mary Halvorson and Weasel Walter. genre: Rock.,train,7,[],,,30.0
fma_001193,mount_eerie,data/raw/fma/fma_small/001/001193.mp3,Wooly Mammoth's Absence by Mount Eerie. genre: Folk.,train,2,[],,,30.0
fma_001195,mount_eerie,data/raw/fma/fma_small/001/001195.mp3,With My Hands Out by Mount Eerie. genre: Folk.,train,2,[],,,30.0
fma_001196,mount_eerie,data/raw/fma/fma_small/001/001196.mp3,2 Blonde Braids by Mount Eerie. genre: Folk.,train,2,[],,,30.0
fma_001197,mount_eerie,data/raw/fma/fma_small/001/001197.mp3,My Burning by Mount Eerie. genre: Folk.,train,2,[],,,30.0
fma_001249,nautical_almanac,data/raw/fma/fma_small/001/001249.mp3,"""Cleanse Bath"" 10"" Metal Laquer by Nautical Almanac. genre: Experimental.",test,1,[],,,30.0
fma_001259,nautical_almanac,data/raw/fma/fma_small/001/001259.mp3,Rolling In The Green by Nautical Almanac. genre: Experimental.,test,1,[],,,30.0
fma_001270,necropolis,data/raw/fma/fma_small/001/001270.mp3,Cocksuckerbastardmotherfucker by Necropolis. genre: Rock.,train,7,[],,,30.0
fma_001276,negativland,data/raw/fma/fma_small/001/001276.mp3,Richard Nixon Died Today by Negativland. genre: Experimental.,train,1,[],,,30.0
fma_001277,negativland,data/raw/fma/fma_small/001/001277.mp3,No Business by Negativland. genre: Experimental.,train,1,[],,,30.0
fma_001278,negativland,data/raw/fma/fma_small/001/001278.mp3,Downloading by Negativland. genre: Experimental.,train,1,[],,,30.0
fma_001417,pierced_arrows,data/raw/fma/fma_small/001/001417.mp3,Guns of Thunder by Pierced Arrows. genre: Rock.,train,7,[],,,30.0
fma_001427,plastic_crimewave_sound,data/raw/fma/fma_small/001/001427.mp3,I Feel Evils by Plastic Crimewave Sound. genre: Rock.,train,7,[],,,30.0
fma_001443,pocahaunted,data/raw/fma/fma_small/001/001443.mp3,Time Fist by Pocahaunted. genre: Experimental.,train,1,[],,,30.0
fma_001482,rainbro,data/raw/fma/fma_small/001/001482.mp3,Reindeer Dance by Rainbro. genre: Electronic.,train,0,[],,,30.0
fma_001510,ric_royer_amp_g_lucas_crane,data/raw/fma/fma_small/001/001510.mp3,Zombie by Ric Royer &amp; G. Lucas Crane. genre: Experimental.,train,1,[],,,30.0
fma_001544,samara_lubelski,data/raw/fma/fma_small/001/001544.mp3,Song of The Stations by Samara Lubelski. genre: Folk.,train,2,[],,,30.0
fma_001642,so_cow,data/raw/fma/fma_small/001/001642.mp3,Hrz by So Cow. genre: Pop.,train,6,[],,,30.0
fma_001644,so_cow,data/raw/fma/fma_small/001/001644.mp3,Outskirts by So Cow. genre: Pop.,train,6,[],,,30.0
fma_001649,so_cow,data/raw/fma/fma_small/001/001649.mp3,Inis Meain by So Cow. genre: Pop.,train,6,[],,,30.0
fma_001661,so_cow,data/raw/fma/fma_small/001/001661.mp3,Only Fools and Horses Theme by So Cow. genre: Pop.,train,6,[],,,30.0
fma_001663,softboiled_eggies,data/raw/fma/fma_small/001/001663.mp3,So High by Softboiled Eggies. genre: Pop.,train,6,[],,,30.0
fma_001666,softboiled_eggies,data/raw/fma/fma_small/001/001666.mp3,She Fell Through the Trees by Softboiled Eggies. genre: Pop.,train,6,[],,,30.0
fma_001673,solemn_man,data/raw/fma/fma_small/001/001673.mp3,Track 07 by Solemn Man. genre: Experimental.,train,1,[],,,30.0
fma_001680,the_sounds_of_taraab,data/raw/fma/fma_small/001/001680.mp3,Bashraf Salama by The Sounds of Taraab. genre: International.,train,5,[],,,30.0
fma_001681,the_sounds_of_taraab,data/raw/fma/fma_small/001/001681.mp3,Daka Kozi Manowe by The Sounds of Taraab. genre: International.,train,5,[],,,30.0
fma_001682,the_sounds_of_taraab,data/raw/fma/fma_small/001/001682.mp3,Nie Zama Nie Sema by The Sounds of Taraab. genre: International.,train,5,[],,,30.0
fma_001683,the_sounds_of_taraab,data/raw/fma/fma_small/001/001683.mp3,Mapenzi Matamu by The Sounds of Taraab. genre: International.,train,5,[],,,30.0
fma_001684,the_sounds_of_taraab,data/raw/fma/fma_small/001/001684.mp3,Mahaba Wa Taka Nini by The Sounds of Taraab. genre: International.,train,5,[],,,30.0
fma_001685,the_sounds_of_taraab,data/raw/fma/fma_small/001/001685.mp3,Eni Wana Damu by The Sounds of Taraab. genre: International.,train,5,[],,,30.0
fma_001686,the_sounds_of_taraab,data/raw/fma/fma_small/001/001686.mp3,Rufiji by The Sounds of Taraab. genre: International.,train,5,[],,,30.0
fma_001687,the_sounds_of_taraab,data/raw/fma/fma_small/001/001687.mp3,"Lala, Mpenzi Lala by The Sounds of Taraab. genre: International.",train,5,[],,,30.0
fma_001688,the_sounds_of_taraab,data/raw/fma/fma_small/001/001688.mp3,Sishituki by The Sounds of Taraab. genre: International.,train,5,[],,,30.0
fma_001689,the_sounds_of_taraab,data/raw/fma/fma_small/001/001689.mp3,Unalo by The Sounds of Taraab. genre: International.,train,5,[],,,30.0
fma_001701,spires_that_in_the_sunset_rise,data/raw/fma/fma_small/001/001701.mp3,Clouds by Spires That in the Sunset Rise. genre: Folk.,train,2,[],,,30.0
fma_001702,spires_that_in_the_sunset_rise,data/raw/fma/fma_small/001/001702.mp3,Java Pop by Spires That in the Sunset Rise. genre: Folk.,train,2,[],,,30.0
fma_001703,spires_that_in_the_sunset_rise,data/raw/fma/fma_small/001/001703.mp3,Equus Haar by Spires That in the Sunset Rise. genre: Folk.,train,2,[],,,30.0
fma_001704,spires_that_in_the_sunset_rise,data/raw/fma/fma_small/001/001704.mp3,Morning Song by Spires That in the Sunset Rise. genre: Folk.,train,2,[],,,30.0
fma_001706,strapping_fieldhands,data/raw/fma/fma_small/001/001706.mp3,In the Pineys by Strapping Fieldhands. genre: Rock.,train,7,[],,,30.0
fma_001720,sun_araw,data/raw/fma/fma_small/001/001720.mp3,Harken Sunshine by Sun Araw. genre: Rock.,train,7,[],,,30.0
fma_001732,teeth_mountain,data/raw/fma/fma_small/001/001732.mp3,Black Jerusalem by Teeth Mountain. genre: Experimental.,train,1,[],,,30.0
fma_001733,teeth_mountain,data/raw/fma/fma_small/001/001733.mp3,Keinsein by Teeth Mountain. genre: Experimental.,train,1,[],,,30.0
fma_001735,teeth_mountain,data/raw/fma/fma_small/001/001735.mp3,Ghost Science by Teeth Mountain. genre: Experimental.,train,1,[],,,30.0
fma_001736,teeth_mountain,data/raw/fma/fma_small/001/001736.mp3,Soft Beast by Teeth Mountain. genre: Experimental.,train,1,[],,,30.0
fma_001883,the_yolks,data/raw/fma/fma_small/001/001883.mp3,I Do What I Do by The Yolks. genre: Rock.,train,7,[],,,30.0
fma_001891,thee_oh_sees,data/raw/fma/fma_small/001/001891.mp3,Kids In Cars by Thee Oh Sees. genre: Rock.,train,7,[],,,30.0
fma_001893,tommy_jay,data/raw/fma/fma_small/001/001893.mp3,Memories by Tommy Jay. genre: Folk.,val,2,[],,,30.0
fma_001924,the_twin_atlas,data/raw/fma/fma_small/001/001924.mp3,Calling For You by The Twin Atlas. genre: Folk.,train,2,[],,,30.0
fma_001925,the_twin_atlas,data/raw/fma/fma_small/001/001925.mp3,Happy At The Wheel by The Twin Atlas. genre: Folk.,train,2,[],,,30.0
fma_001929,u_s_girls,data/raw/fma/fma_small/001/001929.mp3,Buzz Chant by U.S. Girls. genre: Experimental.,train,1,[],,,30.0
fma_001930,upsilon_acrux,data/raw/fma/fma_small/001/001930.mp3,So Thereby...and furthermore...thus henceforth...Mono by Upsilon Acrux. genre: Rock.,train,7,[],,,30.0
fma_002012,white_mice,data/raw/fma/fma_small/002/002012.mp3,The White Mice by White Mice. genre: Experimental.,val,1,[],,,30.0
fma_002096,grouper,data/raw/fma/fma_small/002/002096.mp3,title unknown by Grouper. genre: Experimental.,train,1,[],,,30.0
fma_002097,hall_of_fame,data/raw/fma/fma_small/002/002097.mp3,My Sweet Miasma by Hall Of Fame. genre: Folk.,train,2,[],,,30.0
fma_002099,luc,data/raw/fma/fma_small/002/002099.mp3,....like bacon sundays by luc. genre: Pop.,train,6,[],,,30.0
fma_003263,ai_aso,data/raw/fma/fma_small/003/003263.mp3,A Date by Ai Aso. genre: Folk.,val,2,[],,,30.0
fma_003264,ai_aso,data/raw/fma/fma_small/003/003264.mp3,Tee Te Te by Ai Aso. genre: Folk.,val,2,[],,,30.0
fma_003265,ai_aso,data/raw/fma/fma_small/003/003265.mp3,Lavender by Ai Aso. genre: Folk.,val,2,[],,,30.0
fma_003266,ai_aso,data/raw/fma/fma_small/003/003266.mp3,Land by Ai Aso. genre: Folk.,val,2,[],,,30.0
fma_003270,arborea,data/raw/fma/fma_small/003/003270.mp3,Song for Obol by Arborea. genre: Folk.,train,2,[],,,30.0
fma_003271,arborea,data/raw/fma/fma_small/003/003271.mp3,Beirut by Arborea. genre: Folk.,train,2,[],,,30.0
fma_003272,arborea,data/raw/fma/fma_small/003/003272.mp3,Seadrift by Arborea. genre: Folk.,train,2,[],,,30.0
fma_003273,arborea,data/raw/fma/fma_small/003/003273.mp3,Redbird by Arborea. genre: Folk.,train,2,[],,,30.0
fma_003274,arborea,data/raw/fma/fma_small/003/003274.mp3,Forewarned by Arborea. genre: Folk.,train,2,[],,,30.0
fma_003492,citay,data/raw/fma/fma_small/003/003492.mp3,On The Wings by Citay. genre: Rock.,train,7,[],,,30.0
fma_003532,cryptacize,data/raw/fma/fma_small/003/003532.mp3,Heaven Is Human by Cryptacize. genre: Pop.,train,6,[],,,30.0
fma_003533,cryptacize,data/raw/fma/fma_small/003/003533.mp3,New Spell by Cryptacize. genre: Pop.,train,6,[],,,30.0
fma_003534,cryptacize,data/raw/fma/fma_small/003/003534.mp3,Cosmic Sing-a-long by Cryptacize. genre: Pop.,train,6,[],,,30.0
fma_003535,cryptacize,data/raw/fma/fma_small/003/003535.mp3,No Coins by Cryptacize. genre: Pop.,train,6,[],,,30.0
fma_003537,cryptacize,data/raw/fma/fma_small/003/003537.mp3,We'll Never Dream Again by Cryptacize. genre: Pop.,train,6,[],,,30.0
fma_003538,cryptacize,data/raw/fma/fma_small/003/003538.mp3,Say You Will by Cryptacize. genre: Pop.,train,6,[],,,30.0
fma_003573,dan_deacon,data/raw/fma/fma_small/003/003573.mp3,Piggled by Dan Deacon. genre: Electronic.,train,0,[],,,30.0
fma_003598,ed_askew,data/raw/fma/fma_small/003/003598.mp3,Little Eyes by Ed Askew. genre: Folk.,train,2,[],,,30.0
fma_003624,fallen_leaves,data/raw/fma/fma_small/003/003624.mp3,Days of Summer by Fallen Leaves. genre: Rock.,test,7,[],,,30.0
fma_003707,gary_higgins,data/raw/fma/fma_small/003/003707.mp3,Stable the Spuds by Gary Higgins. genre: Folk.,train,2,[],,,30.0
fma_003708,gary_higgins,data/raw/fma/fma_small/003/003708.mp3,Thicker Than A Smokey by Gary Higgins. genre: Folk.,train,2,[],,,30.0
fma_003720,indian_jewelry,data/raw/fma/fma_small/003/003720.mp3,Walking on the Water by Indian Jewelry. genre: Rock.,train,7,[],,,30.0
fma_003721,indian_jewelry,data/raw/fma/fma_small/003/003721.mp3,Pow Wow by Indian Jewelry. genre: Rock.,train,7,[],,,30.0
fma_003722,indian_jewelry,data/raw/fma/fma_small/003/003722.mp3,Swans by Indian Jewelry. genre: Rock.,train,7,[],,,30.0
fma_003724,indian_jewelry,data/raw/fma/fma_small/003/003724.mp3,Temporary Famine Ship by Indian Jewelry. genre: Rock.,train,7,[],,,30.0
fma_003725,indian_jewelry,data/raw/fma/fma_small/003/003725.mp3,West Alabama by Indian Jewelry. genre: Rock.,train,7,[],,,30.0
fma_003761,kinski,data/raw/fma/fma_small/003/003761.mp3,Improv by Kinski. genre: Rock.,train,7,[],,,30.0
fma_003762,kinski,data/raw/fma/fma_small/003/003762.mp3,Snowy Parts of Scandinavia by Kinski. genre: Rock.,train,7,[],,,30.0
fma_003763,kinski,data/raw/fma/fma_small/003/003763.mp3,Shelley Winters Overdrive by Kinski. genre: Rock.,train,7,[],,,30.0
fma_003765,kinski,data/raw/fma/fma_small/003/003765.mp3,Waves of Second Guessing by Kinski. genre: Rock.,train,7,[],,,30.0
fma_003766,kinski,data/raw/fma/fma_small/003/003766.mp3,Rhode Island Freakout by Kinski. genre: Rock.,train,7,[],,,30.0
fma_003775,la_troba_kung_fu,data/raw/fma/fma_small/003/003775.mp3,Cumbia Infierno by La Troba Kung-Fu. genre: International.,train,5,[],,,30.0
fma_003776,la_troba_kung_fu,data/raw/fma/fma_small/003/003776.mp3,La Canco de Lladre by La Troba Kung-Fu. genre: International.,train,5,[],,,30.0
fma_003777,la_troba_kung_fu,data/raw/fma/fma_small/003/003777.mp3,Volant by La Troba Kung-Fu. genre: International.,train,5,[],,,30.0
fma_003778,la_troba_kung_fu,data/raw/fma/fma_small/003/003778.mp3,Calor Calor by La Troba Kung-Fu. genre: International.,train,5,[],,,30.0
fma_003779,la_troba_kung_fu,data/raw/fma/fma_small/003/003779.mp3,Rock Rumba by La Troba Kung-Fu. genre: International.,train,5,[],,,30.0
fma_003832,lior,data/raw/fma/fma_small/003/003832.mp3,Bedoin Song by Lior. genre: Folk.,train,2,[],,,30.0
fma_003833,lightning_bolt,data/raw/fma/fma_small/003/003833.mp3,Track 01 by Lightning Bolt. genre: Rock.,train,7,[],,,30.0
fma_003840,lightning_bolt,data/raw/fma/fma_small/003/003840.mp3,Track 08 by Lightning Bolt. genre: Rock.,train,7,[],,,30.0
fma_003880,mary_halvorson_and_jessica_pavone,data/raw/fma/fma_small/003/003880.mp3,Crawling by Mary Halvorson and Jessica Pavone. genre: Folk.,train,2,[],,,30.0
fma_003895,metrofolk,data/raw/fma/fma_small/003/003895.mp3,Invitita and de Cingheri from Transylvania by MetroFolk. genre: International.,train,5,[],,,30.0
fma_003896,metrofolk,data/raw/fma/fma_small/003/003896.mp3,Gypsy Csardas and Men's Dances from Kalotaszeg by MetroFolk. genre: International.,train,5,[],,,30.0
fma_003904,michael_chapman,data/raw/fma/fma_small/003/003904.mp3,Sometimes by Michael Chapman. genre: Folk.,train,2,[],,,30.0
fma_003905,michael_chapman,data/raw/fma/fma_small/003/003905.mp3,Twisted Road by Michael Chapman. genre: Folk.,train,2,[],,,30.0
fma_003906,michael_chapman,data/raw/fma/fma_small/003/003906.mp3,Sometimes by Michael Chapman. genre: Folk.,train,2,[],,,30.0
fma_003908,michael_chapman,data/raw/fma/fma_small/003/003908.mp3,Caddo Lake by Michael Chapman. genre: Folk.,train,2,[],,,30.0
fma_003909,michael_chapman,data/raw/fma/fma_small/003/003909.mp3,Dewbury Road / That Time of Night by Michael Chapman. genre: Folk.,train,2,[],,,30.0
fma_003910,michael_chapman,data/raw/fma/fma_small/003/003910.mp3,Kodak Ghosts by Michael Chapman. genre: Folk.,train,2,[],,,30.0
fma_003911,michael_chapman,data/raw/fma/fma_small/003/003911.mp3,Dust Devils by Michael Chapman. genre: Folk.,train,2,[],,,30.0
fma_003912,michael_chapman,data/raw/fma/fma_small/003/003912.mp3,Fahey's Flag by Michael Chapman. genre: Folk.,train,2,[],,,30.0
fma_003913,michael_chapman,data/raw/fma/fma_small/003/003913.mp3,Memhpis in Winter by Michael Chapman. genre: Folk.,train,2,[],,,30.0
fma_003920,michael_holt,data/raw/fma/fma_small/003/003920.mp3,Fragrant Rota by Michael Holt. genre: Folk.,train,2,[],,,30.0
fma_003921,michael_holt,data/raw/fma/fma_small/003/003921.mp3,Hiawatha's Lullaby by Michael Holt. genre: Folk.,train,2,[],,,30.0
fma_003950,miss_derringer,data/raw/fma/fma_small/003/003950.mp3,Click Click Bang Bang by Miss Derringer. genre: Rock.,train,7,[],,,30.0
fma_004013,nalle,data/raw/fma/fma_small/004/004013.mp3,Ravens by Nalle. genre: Folk.,train,2,[],,,30.0
fma_004017,nalle,data/raw/fma/fma_small/004/004017.mp3,New Roots by Nalle. genre: Folk.,train,2,[],,,30.0
fma_004022,negative_approach,data/raw/fma/fma_small/004/004022.mp3,Can't Tell No One by Negative Approach. genre: Rock.,val,7,[],,,30.0
fma_004037,neil_halstead,data/raw/fma/fma_small/004/004037.mp3,Oh! Mighty Engine by Neil Halstead. genre: Folk.,train,2,[],,,30.0
fma_004066,peter_walker,data/raw/fma/fma_small/004/004066.mp3,Soleade by Peter Walker. genre: Folk.,train,2,[],,,30.0
fma_004067,peter_walker,data/raw/fma/fma_small/004/004067.mp3,Por Rosa by Peter Walker. genre: Folk.,train,2,[],,,30.0
fma_004068,peter_walker,data/raw/fma/fma_small/004/004068.mp3,Alegrias Variation by Peter Walker. genre: Folk.,train,2,[],,,30.0
fma_004069,peter_walker,data/raw/fma/fma_small/004/004069.mp3,Tune on Karen Dalton's Guitar by Peter Walker. genre: Folk.,train,2,[],,,30.0
fma_004070,pistolera,data/raw/fma/fma_small/004/004070.mp3,Nuevos Ojos by Pistolera. genre: International.,train,5,[],,,30.0
fma_004071,pistolera,data/raw/fma/fma_small/004/004071.mp3,Mentirosas by Pistolera. genre: International.,train,5,[],,,30.0
fma_004072,pistolera,data/raw/fma/fma_small/004/004072.mp3,Tatuaje by Pistolera. genre: International.,train,5,[],,,30.0
fma_004073,pistolera,data/raw/fma/fma_small/004/004073.mp3,Policia by Pistolera. genre: International.,train,5,[],,,30.0
fma_004074,pistolera,data/raw/fma/fma_small/004/004074.mp3,Vieja by Pistolera. genre: International.,train,5,[],,,30.0
