track_id,artist_id,audio_path,text,split,y_genre,y_tags,y_valence,y_arousal,duration_s
mtat_40,american_bach_soloists,data/raw/mtat/audio/9/american_bach_soloists-heinrich_schutz__musicalische_exequien-01-musicalische_exequien_swv_279_teil_i_concert_in_form_einer_teutschen_begrabnismissa-30-59.mp3,Musicalische Exequien SWV 279 Teil I_ Concert in Form einer teutschen Begrabnis-Missa. Heinrich Schutz - Musicalische Exequien. American Bach Soloists,train,-1,"[""male vocal"", ""opera""]",,,29.0
mtat_44,american_bach_soloists,data/raw/mtat/audio/9/american_bach_soloists-heinrich_schutz__musicalische_exequien-01-musicalische_exequien_swv_279_teil_i_concert_in_form_einer_teutschen_begrabnismissa-146-175.mp3,Musicalische Exequien SWV 279 Teil I_ Concert in Form einer teutschen Begrabnis-Missa. Heinrich Schutz - Musicalische Exequien. American Bach Soloists,train,-1,"[""opera""]",,,29.0
mtat_48,american_bach_soloists,data/raw/mtat/audio/9/american_bach_soloists-heinrich_schutz__musicalische_exequien-01-musicalische_exequien_swv_279_teil_i_concert_in_form_einer_teutschen_begrabnismissa-262-291.mp3,Musicalische Exequien SWV 279 Teil I_ Concert in Form einer teutschen Begrabnis-Missa. Heinrich Schutz - Musicalische Exequien. American Bach Soloists,train,-1,"[""vocal"", ""female vocal"", ""singing"", ""opera"", ""choir""]",,,29.0
mtat_49,american_bach_soloists,data/raw/mtat/audio/9/american_bach_soloists-heinrich_schutz__musicalische_exequien-01-musicalische_exequien_swv_279_teil_i_concert_in_form_einer_teutschen_begrabnismissa-291-320.mp3,Musicalische Exequien SWV 279 Teil I_ Concert in Form einer teutschen Begrabnis-Missa. Heinrich Schutz - Musicalische Exequien. American Bach Soloists,train,-1,"[""choir""]",,,29.0
mtat_50,american_bach_soloists,data/raw/mtat/audio/9/american_bach_soloists-heinrich_schutz__musicalische_exequien-01-musicalische_exequien_swv_279_teil_i_concert_in_form_einer_teutschen_begrabnismissa-320-349.mp3,Musicalische Exequien SWV 279 Teil I_ Concert in Form einer teutschen Begrabnis-Missa. Heinrich Schutz - Musicalische Exequien. American Bach Soloists,train,-1,"[""choir""]",,,29.0
mtat_51,american_bach_soloists,data/raw/mtat/audio/9/american_bach_soloists-heinrich_schutz__musicalische_exequien-01-musicalische_exequien_swv_279_teil_i_concert_in_form_einer_teutschen_begrabnismissa-349-378.mp3,Musicalische Exequien SWV 279 Teil I_ Concert in Form einer teutschen Begrabnis-Missa. Heinrich Schutz - Musicalische Exequien. American Bach Soloists,train,-1,"[""classical"", ""vocal"", ""female vocal"", ""singing"", ""opera"", ""quiet"", ""choir""]",,,29.0
mtat_53,american_bach_soloists,data/raw/mtat/audio/9/american_bach_soloists-heinrich_schutz__musicalische_exequien-01-musicalische_exequien_swv_279_teil_i_concert_in_form_einer_teutschen_begrabnismissa-407-436.mp3,Musicalische Exequien SWV 279 Teil I_ Concert in Form einer teutschen Begrabnis-Missa. Heinrich Schutz - Musicalische Exequien. American Bach Soloists,train,-1,"[""classical"", ""vocal"", ""opera""]",,,29.0
mtat_56,american_bach_soloists,data/raw/mtat/audio/9/american_bach_soloists-heinrich_schutz__musicalische_exequien-01-musicalische_exequien_swv_279_teil_i_concert_in_form_einer_teutschen_begrabnismissa-494-523.mp3,Musicalische Exequien SWV 279 Teil I_ Concert in Form einer teutschen Begrabnis-Missa. Heinrich Schutz - Musicalische Exequien. American Bach Soloists,train,-1,"[""classical"", ""opera""]",,,29.0
mtat_63,american_bach_soloists,data/raw/mtat/audio/9/american_bach_soloists-heinrich_schutz__musicalische_exequien-01-musicalische_exequien_swv_279_teil_i_concert_in_form_einer_teutschen_begrabnismissa-697-726.mp3,Musicalische Exequien SWV 279 Teil I_ Concert in Form einer teutschen Begrabnis-Missa. Heinrich Schutz - Musicalische Exequien. American Bach Soloists,train,-1,"[""opera"", ""choir""]",,,29.0
mtat_66,american_bach_soloists,data/raw/mtat/audio/9/american_bach_soloists-heinrich_schutz__musicalische_exequien-01-musicalische_exequien_swv_279_teil_i_concert_in_form_einer_teutschen_begrabnismissa-784-813.mp3,Musicalische Exequien SWV 279 Teil I_ Concert in Form einer teutschen Begrabnis-Missa. Heinrich Schutz - Musicalische Exequien. American Bach Soloists,train,-1,"[""classical"", ""slow"", ""male vocal"", ""female vocal"", ""opera"", ""choir""]",,,29.0
mtat_67,american_bach_soloists,data/raw/mtat/audio/9/american_bach_soloists-heinrich_schutz__musicalische_exequien-01-musicalische_exequien_swv_279_teil_i_concert_in_form_einer_teutschen_begrabnismissa-813-842.mp3,Musicalische Exequien SWV 279 Teil I_ Concert in Form einer teutschen Begrabnis-Missa. Heinrich Schutz - Musicalische Exequien. American Bach Soloists,train,-1,"[""slow"", ""female vocal"", ""opera"", ""quiet""]",,,29.0
mtat_71,american_bach_soloists,data/raw/mtat/audio/9/american_bach_soloists-heinrich_schutz__musicalische_exequien-01-musicalische_exequien_swv_279_teil_i_concert_in_form_einer_teutschen_begrabnismissa-929-958.mp3,Musicalische Exequien SWV 279 Teil I_ Concert in Form einer teutschen Begrabnis-Missa. Heinrich Schutz - Musicalische Exequien. American Bach Soloists,train,-1,"[""classical"", ""female vocal"", ""opera"", ""choir""]",,,29.0
mtat_73,american_bach_soloists,data/raw/mtat/audio/9/american_bach_soloists-heinrich_schutz__musicalische_exequien-01-musicalische_exequien_swv_279_teil_i_concert_in_form_einer_teutschen_begrabnismissa-987-1016.mp3,Musicalische Exequien SWV 279 Teil I_ Concert in Form einer teutschen Begrabnis-Missa. Heinrich Schutz - Musicalische Exequien. American Bach Soloists,train,-1,"[""male vocal"", ""opera""]",,,29.0
mtat_74,american_bach_soloists,data/raw/mtat/audio/9/american_bach_soloists-heinrich_schutz__musicalische_exequien-01-musicalische_exequien_swv_279_teil_i_concert_in_form_einer_teutschen_begrabnismissa-1016-1045.mp3,Musicalische Exequien SWV 279 Teil I_ Concert in Form einer teutschen Begrabnis-Missa. Heinrich Schutz - Musicalische Exequien. American Bach Soloists,train,-1,"[""male vocal"", ""opera""]",,,29.0
mtat_76,american_bach_soloists,data/raw/mtat/audio/9/american_bach_soloists-heinrich_schutz__musicalische_exequien-01-musicalische_exequien_swv_279_teil_i_concert_in_form_einer_teutschen_begrabnismissa-1074-1103.mp3,Musicalische Exequien SWV 279 Teil I_ Concert in Form einer teutschen Begrabnis-Missa. Heinrich Schutz - Musicalische Exequien. American Bach Soloists,train,-1,"[""slow"", ""vocal"", ""male vocal"", ""opera"", ""soft"", ""chant""]",,,29.0
mtat_78,american_bach_soloists,data/raw/mtat/audio/9/american_bach_soloists-heinrich_schutz__musicalische_exequien-01-musicalische_exequien_swv_279_teil_i_concert_in_form_einer_teutschen_begrabnismissa-1132-1161.mp3,Musicalische Exequien SWV 279 Teil I_ Concert in Form einer teutschen Begrabnis-Missa. Heinrich Schutz - Musicalische Exequien. American Bach Soloists,train,-1,"[""opera""]",,,29.0
mtat_79,american_bach_soloists,data/raw/mtat/audio/9/american_bach_soloists-heinrich_schutz__musicalische_exequien-01-musicalische_exequien_swv_279_teil_i_concert_in_form_einer_teutschen_begrabnismissa-1161-1190.mp3,Musicalische Exequien SWV 279 Teil I_ Concert in Form einer teutschen Begrabnis-Missa. Heinrich Schutz - Musicalische Exequien. American Bach Soloists,train,-1,"[""slow"", ""quiet""]",,,29.0
mtat_80,american_bach_soloists,data/raw/mtat/audio/9/american_bach_soloists-heinrich_schutz__musicalische_exequien-01-musicalische_exequien_swv_279_teil_i_concert_in_form_einer_teutschen_begrabnismissa-1190-1219.mp3,Musicalische Exequien SWV 279 Teil I_ Concert in Form einer teutschen Begrabnis-Missa. Heinrich Schutz - Musicalische Exequien. American Bach Soloists,train,-1,"[""male vocal"", ""opera""]",,,29.0
mtat_81,american_bach_soloists,data/raw/mtat/audio/9/american_bach_soloists-heinrich_schutz__musicalische_exequien-01-musicalische_exequien_swv_279_teil_i_concert_in_form_einer_teutschen_begrabnismissa-1219-1248.mp3,Musicalische Exequien SWV 279 Teil I_ Concert in Form einer teutschen Begrabnis-Missa. Heinrich Schutz - Musicalische Exequien. American Bach Soloists,train,-1,"[""classical"", ""male vocal"", ""opera"", ""choir""]",,,29.0
mtat_82,american_bach_soloists,data/raw/mtat/audio/9/american_bach_soloists-heinrich_schutz__musicalische_exequien-01-musicalische_exequien_swv_279_teil_i_concert_in_form_einer_teutschen_begrabnismissa-1248-1277.mp3,Musicalische Exequien SWV 279 Teil I_ Concert in Form einer teutschen Begrabnis-Missa. Heinrich Schutz - Musicalische Exequien. American Bach Soloists,train,-1,"[""classical"", ""male vocal"", ""choir""]",,,29.0
mtat_83,american_bach_soloists,data/raw/mtat/audio/9/american_bach_soloists-heinrich_schutz__musicalische_exequien-01-musicalische_exequien_swv_279_teil_i_concert_in_form_einer_teutschen_begrabnismissa-1277-1306.mp3,Musicalische Exequien SWV 279 Teil I_ Concert in Form einer teutschen Begrabnis-Missa. Heinrich Schutz - Musicalische Exequien. American Bach Soloists,train,-1,"[""vocal"", ""female vocal"", ""opera"", ""choir""]",,,29.0
mtat_84,american_bach_soloists,data/raw/mtat/audio/9/american_bach_soloists-heinrich_schutz__musicalische_exequien-01-musicalische_exequien_swv_279_teil_i_concert_in_form_einer_teutschen_begrabnismissa-1306-1335.mp3,Musicalische Exequien SWV 279 Teil I_ Concert in Form einer teutschen Begrabnis-Missa. Heinrich Schutz - Musicalische Exequien. American Bach Soloists,train,-1,"[""vocal"", ""opera"", ""choir""]",,,29.0
mtat_85,american_bach_soloists,data/raw/mtat/audio/9/american_bach_soloists-heinrich_schutz__musicalische_exequien-01-musicalische_exequien_swv_279_teil_i_concert_in_form_einer_teutschen_begrabnismissa-1335-1364.mp3,Musicalische Exequien SWV 279 Teil I_ Concert in Form einer teutschen Begrabnis-Missa. Heinrich Schutz - Musicalische Exequien. American Bach Soloists,train,-1,"[""opera"", ""choir""]",,,29.0
mtat_90,ralph_meulenbroeks,data/raw/mtat/audio/6/ralph_meulenbroeks-gambomania-01-my_mistress_hath_a_pritty_thing_tobias_hume-59-88.mp3,My mistress hath a pritty thing (Tobias Hume). Gambomania. Ralph Meulenbroeks,train,-1,"[""classical"", ""strings"", ""fast"", ""violin"", ""solo"", ""cello""]",,,29.0
mtat_91,ralph_meulenbroeks,data/raw/mtat/audio/6/ralph_meulenbroeks-gambomania-01-my_mistress_hath_a_pritty_thing_tobias_hume-88-117.mp3,My mistress hath a pritty thing (Tobias Hume). Gambomania. Ralph Meulenbroeks,train,-1,"[""classical"", ""strings"", ""violin"", ""cello""]",,,29.0
mtat_92,ralph_meulenbroeks,data/raw/mtat/audio/6/ralph_meulenbroeks-gambomania-01-my_mistress_hath_a_pritty_thing_tobias_hume-117-146.mp3,My mistress hath a pritty thing (Tobias Hume). Gambomania. Ralph Meulenbroeks,train,-1,"[""classical"", ""slow"", ""strings"", ""cello""]",,,29.0
mtat_94,ralph_meulenbroeks,data/raw/mtat/audio/6/ralph_meulenbroeks-gambomania-01-my_mistress_hath_a_pritty_thing_tobias_hume-175-204.mp3,My mistress hath a pritty thing (Tobias Hume). Gambomania. Ralph Meulenbroeks,train,-1,"[""classical"", ""strings"", ""no vocal"", ""violin"", ""soft"", ""cello""]",,,29.0
mtat_97,philharmonia_baroque_orchestra,data/raw/mtat/audio/9/philharmonia_baroque_orchestra-jake_heggie__to_hell_and_back-01-overture-59-88.mp3,Overture. Jake Heggie - To Hell and Back. Philharmonia Baroque Orchestra,train,-1,"[""classical"", ""orchestra""]",,,29.0
mtat_98,philharmonia_baroque_orchestra,data/raw/mtat/audio/9/philharmonia_baroque_orchestra-jake_heggie__to_hell_and_back-01-overture-88-117.mp3,Overture. Jake Heggie - To Hell and Back. Philharmonia Baroque Orchestra,train,-1,"[""classical"", ""strings"", ""fast"", ""violin"", ""orchestra""]",,,29.0
mtat_99,philharmonia_baroque_orchestra,data/raw/mtat/audio/9/philharmonia_baroque_orchestra-jake_heggie__to_hell_and_back-01-overture-117-146.mp3,Overture. Jake Heggie - To Hell and Back. Philharmonia Baroque Orchestra,train,-1,"[""classical"", ""modern"", ""orchestra""]",,,29.0
mtat_101,rocket_city_riot,data/raw/mtat/audio/0/rocket_city_riot-last_of_the_pleasure_seekers-01-under_the_bright_lights-30-59.mp3,Under The Bright Lights. Last Of The Pleasure Seekers. Rocket City Riot,train,-1,"[""rock""]",,,29.0
mtat_105,rocket_city_riot,data/raw/mtat/audio/0/rocket_city_riot-last_of_the_pleasure_seekers-01-under_the_bright_lights-146-175.mp3,Under The Bright Lights. Last Of The Pleasure Seekers. Rocket City Riot,train,-1,"[""guitar"", ""rock"", ""fast""]",,,29.0
mtat_115,tilopa,data/raw/mtat/audio/f/tilopa-turkishauch-01-1x3-0-29.mp3,1x3. Turkishauch. Tilopa,test,-1,"[""flute""]",,,29.0
mtat_116,tilopa,data/raw/mtat/audio/f/tilopa-turkishauch-01-1x3-30-59.mp3,1x3. Turkishauch. Tilopa,test,-1,"[""flute""]",,,29.0
mtat_117,tilopa,data/raw/mtat/audio/f/tilopa-turkishauch-01-1x3-59-88.mp3,1x3. Turkishauch. Tilopa,test,-1,"[""flute""]",,,29.0
mtat_118,tilopa,data/raw/mtat/audio/f/tilopa-turkishauch-01-1x3-88-117.mp3,1x3. Turkishauch. Tilopa,test,-1,"[""slow"", ""no vocal"", ""flute"", ""new age""]",,,29.0
mtat_119,tilopa,data/raw/mtat/audio/f/tilopa-turkishauch-01-1x3-117-146.mp3,1x3. Turkishauch. Tilopa,test,-1,"[""slow"", ""flute"", ""no piano""]",,,29.0
mtat_120,tilopa,data/raw/mtat/audio/f/tilopa-turkishauch-01-1x3-146-175.mp3,1x3. Turkishauch. Tilopa,test,-1,"[""flute""]",,,29.0
mtat_122,tilopa,data/raw/mtat/audio/f/tilopa-turkishauch-01-1x3-204-233.mp3,1x3. Turkishauch. Tilopa,test,-1,"[""ambient"", ""synth"", ""flute""]",,,29.0
mtat_123,tilopa,data/raw/mtat/audio/f/tilopa-turkishauch-01-1x3-233-262.mp3,1x3. Turkishauch. Tilopa,test,-1,"[""flute""]",,,29.0
mtat_128,tilopa,data/raw/mtat/audio/f/tilopa-turkishauch-01-1x3-378-407.mp3,1x3. Turkishauch. Tilopa,test,-1,"[""flute""]",,,29.0
mtat_133,williamson,data/raw/mtat/audio/0/williamson-a_few_things_to_hear_before_we_all_blow_up-01-2_percent_er-88-117.mp3,2 percent er. A few things to hear before we all blow up. Williamson,train,-1,"[""new age""]",,,29.0
mtat_134,williamson,data/raw/mtat/audio/0/williamson-a_few_things_to_hear_before_we_all_blow_up-01-2_percent_er-117-146.mp3,2 percent er. A few things to hear before we all blow up. Williamson,train,-1,"[""slow"", ""techno"", ""electronic"", ""drum"", ""ambient"", ""synth"", ""india"", ""loud"", ""weird""]",,,29.0
mtat_135,williamson,data/raw/mtat/audio/0/williamson-a_few_things_to_hear_before_we_all_blow_up-01-2_percent_er-146-175.mp3,2 percent er. A few things to hear before we all blow up. Williamson,train,-1,"[""electronic""]",,,29.0
mtat_139,new_york_consort_of_viols,data/raw/mtat/audio/5/new_york_consort_of_viols-dances_and_canzonas_of_holborne_and_brade-01-3_almaines_holborne-59-88.mp3,3 Almaines (Holborne). Dances and Canzonas of Holborne and Brade. New York Consort of Viols,train,-1,"[""classical"", ""violin"", ""cello""]",,,29.0
mtat_144,new_york_consort_of_viols,data/raw/mtat/audio/5/new_york_consort_of_viols-dances_and_canzonas_of_holborne_and_brade-01-3_almaines_holborne-204-233.mp3,3 Almaines (Holborne). Dances and Canzonas of Holborne and Brade. New York Consort of Viols,train,-1,"[""classical"", ""strings""]",,,29.0
mtat_145,new_york_consort_of_viols,data/raw/mtat/audio/5/new_york_consort_of_viols-dances_and_canzonas_of_holborne_and_brade-01-3_almaines_holborne-233-262.mp3,3 Almaines (Holborne). Dances and Canzonas of Holborne and Brade. New York Consort of Viols,train,-1,"[""classical"", ""strings"", ""violin""]",,,29.0
mtat_146,new_york_consort_of_viols,data/raw/mtat/audio/5/new_york_consort_of_viols-dances_and_canzonas_of_holborne_and_brade-01-3_almaines_holborne-262-291.mp3,3 Almaines (Holborne). Dances and Canzonas of Holborne and Brade. New York Consort of Viols,train,-1,"[""classical"", ""strings"", ""violin""]",,,29.0
mtat_147,new_york_consort_of_viols,data/raw/mtat/audio/5/new_york_consort_of_viols-dances_and_canzonas_of_holborne_and_brade-01-3_almaines_holborne-291-320.mp3,3 Almaines (Holborne). Dances and Canzonas of Holborne and Brade. New York Consort of Viols,train,-1,"[""classical"", ""slow"", ""strings"", ""violin""]",,,29.0
mtat_148,new_york_consort_of_viols,data/raw/mtat/audio/5/new_york_consort_of_viols-dances_and_canzonas_of_holborne_and_brade-01-3_almaines_holborne-320-349.mp3,3 Almaines (Holborne). Dances and Canzonas of Holborne and Brade. New York Consort of Viols,train,-1,"[""guitar""]",,,29.0
mtat_150,new_york_consort_of_viols,data/raw/mtat/audio/5/new_york_consort_of_viols-dances_and_canzonas_of_holborne_and_brade-01-3_almaines_holborne-378-407.mp3,3 Almaines (Holborne). Dances and Canzonas of Holborne and Brade. New York Consort of Viols,train,-1,"[""classical"", ""violin"", ""quiet"", ""cello""]",,,29.0
mtat_151,new_york_consort_of_viols,data/raw/mtat/audio/5/new_york_consort_of_viols-dances_and_canzonas_of_holborne_and_brade-01-3_almaines_holborne-407-436.mp3,3 Almaines (Holborne). Dances and Canzonas of Holborne and Brade. New York Consort of Viols,train,-1,"[""classical"", ""slow"", ""strings"", ""violin"", ""cello""]",,,29.0
mtat_153,new_york_consort_of_viols,data/raw/mtat/audio/5/new_york_consort_of_viols-dances_and_canzonas_of_holborne_and_brade-01-3_almaines_holborne-465-494.mp3,3 Almaines (Holborne). Dances and Canzonas of Holborne and Brade. New York Consort of Viols,train,-1,"[""classical"", ""slow"", ""strings"", ""violin""]",,,29.0
mtat_154,new_york_consort_of_viols,data/raw/mtat/audio/5/new_york_consort_of_viols-dances_and_canzonas_of_holborne_and_brade-01-3_almaines_holborne-494-523.mp3,3 Almaines (Holborne). Dances and Canzonas of Holborne and Brade. New York Consort of Viols,train,-1,"[""classical"", ""strings"", ""violin""]",,,29.0
mtat_157,new_york_consort_of_viols,data/raw/mtat/audio/5/new_york_consort_of_viols-dances_and_canzonas_of_holborne_and_brade-01-3_almaines_holborne-581-610.mp3,3 Almaines (Holborne). Dances and Canzonas of Holborne and Brade. New York Consort of Viols,train,-1,"[""classical"", ""strings"", ""violin""]",,,29.0
mtat_158,new_york_consort_of_viols,data/raw/mtat/audio/5/new_york_consort_of_viols-dances_and_canzonas_of_holborne_and_brade-01-3_almaines_holborne-610-639.mp3,3 Almaines (Holborne). Dances and Canzonas of Holborne and Brade. New York Consort of Viols,train,-1,"[""classical"", ""strings"", ""violin""]",,,29.0
mtat_164,mercy_machine,data/raw/mtat/audio/6/mercy_machine-the_devil_i_know-01-30_years-88-117.mp3,30 Years. The Devil I Know. Mercy Machine,train,-1,"[""slow"", ""vocal"", ""singing""]",,,29.0
mtat_165,mercy_machine,data/raw/mtat/audio/6/mercy_machine-the_devil_i_know-01-30_years-117-146.mp3,30 Years. The Devil I Know. Mercy Machine,train,-1,"[""vocal"", ""modern""]",,,29.0
mtat_170,mercy_machine,data/raw/mtat/audio/6/mercy_machine-the_devil_i_know-01-30_years-262-291.mp3,30 Years. The Devil I Know. Mercy Machine,train,-1,"[""guitar"", ""slow"", ""piano"", ""soft"", ""no beat""]",,,29.0
mtat_172,liquid_zen,data/raw/mtat/audio/a/liquid_zen-magic_midsummer-01-4_oclock_sunny_and_hot-30-59.mp3,4 O'Clock Sunny And Hot. Magic Midsummer. Liquid Zen,train,-1,"[""slow"", ""techno"", ""electronic"", ""drum"", ""no vocal"", ""beat"", ""ambient"", ""synth""]",,,29.0
mtat_173,liquid_zen,data/raw/mtat/audio/a/liquid_zen-magic_midsummer-01-4_oclock_sunny_and_hot-59-88.mp3,4 O'Clock Sunny And Hot. Magic Midsummer. Liquid Zen,train,-1,"[""drum"", ""no vocal"", ""loud""]",,,29.0
mtat_174,liquid_zen,data/raw/mtat/audio/a/liquid_zen-magic_midsummer-01-4_oclock_sunny_and_hot-88-117.mp3,4 O'Clock Sunny And Hot. Magic Midsummer. Liquid Zen,train,-1,"[""no vocal"", ""loud""]",,,29.0
mtat_177,burning_babylon,data/raw/mtat/audio/e/burning_babylon-stereo_mash_up-01-7_nine_skank-59-88.mp3,7 Nine Skank. Stereo Mash Up. Burning Babylon,test,-1,"[""electronic"", ""drum"", ""synth"", ""weird""]",,,29.0
mtat_178,burning_babylon,data/raw/mtat/audio/e/burning_babylon-stereo_mash_up-01-7_nine_skank-88-117.mp3,7 Nine Skank. Stereo Mash Up. Burning Babylon,test,-1,"[""guitar"", ""slow"", ""drum"", ""rock"", ""fast"", ""male vocal"", ""beat"", ""dance"", ""jazz"", ""bass"", ""modern""]",,,29.0
mtat_180,burning_babylon,data/raw/mtat/audio/e/burning_babylon-stereo_mash_up-01-7_nine_skank-146-175.mp3,7 Nine Skank. Stereo Mash Up. Burning Babylon,test,-1,"[""techno"", ""synth""]",,,29.0
mtat_181,burning_babylon,data/raw/mtat/audio/e/burning_babylon-stereo_mash_up-01-7_nine_skank-175-204.mp3,7 Nine Skank. Stereo Mash Up. Burning Babylon,test,-1,"[""techno"", ""no vocal"", ""weird""]",,,29.0
mtat_184,pain_factor,data/raw/mtat/audio/f/pain_factor-8_seconds-01-8_seconds-59-88.mp3,8 seconds. 8 Seconds. Pain Factor,test,-1,"[""rock"", ""loud"", ""heavy""]",,,29.0
mtat_185,pain_factor,data/raw/mtat/audio/f/pain_factor-8_seconds-01-8_seconds-88-117.mp3,8 seconds. 8 Seconds. Pain Factor,test,-1,"[""rock"", ""male vocal"", ""heavy"", ""hard""]",,,29.0
mtat_186,pain_factor,data/raw/mtat/audio/f/pain_factor-8_seconds-01-8_seconds-117-146.mp3,8 seconds. 8 Seconds. Pain Factor,test,-1,"[""rock"", ""heavy""]",,,29.0
mtat_188,pain_factor,data/raw/mtat/audio/f/pain_factor-8_seconds-01-8_seconds-175-204.mp3,8 seconds. 8 Seconds. Pain Factor,test,-1,"[""guitar"", ""rock"", ""male vocal"", ""loud"", ""heavy""]",,,29.0
mtat_190,the_seldon_plan,data/raw/mtat/audio/9/the_seldon_plan-making_circles-01-a_rhyming_dictionary-30-59.mp3,A Rhyming Dictionary. Making Circles. The Seldon Plan,train,-1,"[""guitar"", ""drum"", ""rock"", ""beat"", ""pop""]",,,29.0
mtat_195,the_seldon_plan,data/raw/mtat/audio/9/the_seldon_plan-making_circles-01-a_rhyming_dictionary-175-204.mp3,A Rhyming Dictionary. Making Circles. The Seldon Plan,train,-1,"[""rock""]",,,29.0
mtat_198,mountain_mirrors,data/raw/mtat/audio/c/mountain_mirrors-lunar_ecstasy-01-a_short_burst_of_clarity-30-59.mp3,A Short Burst of Clarity. Lunar Ecstasy. Mountain Mirrors,val,-1,"[""vocal"", ""rock""]",,,29.0
mtat_199,mountain_mirrors,data/raw/mtat/audio/c/mountain_mirrors-lunar_ecstasy-01-a_short_burst_of_clarity-59-88.mp3,A Short Burst of Clarity. Lunar Ecstasy. Mountain Mirrors,val,-1,"[""guitar"", ""vocal"", ""male vocal""]",,,29.0
mtat_200,mountain_mirrors,data/raw/mtat/audio/c/mountain_mirrors-lunar_ecstasy-01-a_short_burst_of_clarity-88-117.mp3,A Short Burst of Clarity. Lunar Ecstasy. Mountain Mirrors,val,-1,"[""guitar"", ""rock"", ""male vocal"", ""violin""]",,,29.0
mtat_202,mountain_mirrors,data/raw/mtat/audio/c/mountain_mirrors-lunar_ecstasy-01-a_short_burst_of_clarity-146-175.mp3,A Short Burst of Clarity. Lunar Ecstasy. Mountain Mirrors,val,-1,"[""guitar"", ""rock""]",,,29.0
